redirects,not_indexed_by_google,certificate_age,email_submission,request_url_percentage,url_anchor_percentage,meta_percentage,script_percentage,link_percentage,use_iframe,has_suspicious_port,external_favicons,TTL,ip_address_count,check_sfh,count_domain_occurrences,page_rank_decimal,is_malicious
0,0,-48,0,0,0.230769231,0,0.243243243,0.756756757,0,1,2,30,1,0,73,4.66,0
1,0,-191,0,0,0,0,0.730769231,0.269230769,1,1,0,27,1,0,156,6.13,0
0,0,-58,0,0,0,0,0.11,0.89,1,0,0,30,1,0,143,5.41,0
0,0,0,0,0,0.512455516,0,0.642857143,0.357142857,0,0,0,29,2,0,63,3.61,0
0,0,-70,0,0,0,0,0.735294118,0.264705882,1,0,1,28,1,0,2,4.18,0
0,0,-58,0,0,0.321428571,0,0.444444444,0.555555556,0,0,0,29,1,0,110,3.96,0
1,0,0,0,0,0,0,0.333333333,0.666666667,0,1,2,30,4,0.5,0,6.68,0
0,0,-341,0,0,0,0,0.65,0.35,0,1,1,30,2,0,22,5.09,0
0,0,0,0,0,0,0,0.666666667,0.333333333,0,1,1,30,2,0,0,0,1
0,0,-391,0,0,0,0,0.25,0.75,0,1,0,29,1,0,6,5.1,0
0,0,-313,0,0,0,0,0.280373832,0.719626168,1,1,0,30,4,0,234,5,0
0,0,0,0,0,0,0,0.75,0.25,0,1,1,30,1,0,0,0,1
1,0,-90,0,0,0,0,0.296296296,0.703703704,1,1,0,29,2,1,109,4.64,0
0,0,-233,0,0,0,0,0.326086957,0.673913043,1,1,1,30,2,0,42,5.19,0
0,0,-349,0,0,0,0,0.408163265,0.591836735,0,1,0,13,2,0,410,5.59,0
1,0,-53,0,0,0,0,0.230769231,0.769230769,1,1,1,30,1,0,2,5.53,0
0,0,-65,0,0,0,0,0.333333333,0.666666667,1,1,1,30,1,0,162,5.25,0
0,0,-71,0,1,0,0,0.2,0.8,0,1,3,30,4,0,0,5.05,0
0,0,-37,0,0,0,0,0.2,0.8,0,1,1,30,4,0,0,5.75,0
0,0,-227,0,0,0.342857143,0,0.6875,0.3125,0,0,1,30,1,0.5,14,4.97,0
0,0,-233,0,0,0,0,0.238095238,0.761904762,1,1,3,29,3,0,32,4.76,0
0,0,-79,0,0,0,0,0.255319149,0.744680851,0,1,1,30,1,0,9,5.32,0
1,0,0,0,0,0,0,0.416666667,0.583333333,0,0,2,26,1,0.5,4,5.24,0
0,0,-34,0,0,0,0,0.333333333,0.666666667,0,0,1,30,1,0,6,4.07,0
2,0,0,0,0,0.591836735,0,0.222222222,0.777777778,0,1,1,30,2,0,0,4.53,0
0,0,0,0,0,0,0,0.16,0.84,0,0,4,29,1,0,59,4.6,0
0,0,-45,0,0,0.45,0,0.393442623,0.606557377,0,1,0,30,1,0,141,4.97,0
0,0,-39,0,0,0,0,0.611111111,0.388888889,1,1,0,30,3,0,65,4.28,0
0,0,-286,0,0,0,0,0.375,0.625,1,1,0,25,2,0.5,145,5.95,0
1,0,-41,0,1,0,0,0.545454545,0.454545455,1,1,1,30,1,0,0,5.37,0
2,0,0,0,0,0,0,0.451612903,0.548387097,0,0,1,30,1,0.5,1,4.5,0
2,0,-35,0,1,0,0,0.071428571,0.928571429,0,1,1,30,2,0,3,5.32,0
0,0,-95,0,0,0,0,0.681818182,0.318181818,0,1,1,28,4,0,10,5.41,0
1,0,0,0,0,0,0,0.296296296,0.703703704,1,1,5,30,1,0,0,4.24,0
0,0,-47,0,0,0.056338028,0,0.363636364,0.636363636,1,0,0,30,1,0.5,119,4.97,0
2,0,0,0,0,0.123809524,0,0.434782609,0.565217391,0,1,22,3,2,0,219,5.35,0
1,0,-25,0,0,0,0,0.7,0.3,0,0,1,30,1,0,9,3.87,0
1,0,-71,0,0,0,0,0.384615385,0.615384615,1,1,3,25,1,0.5,29,5.37,0
2,0,0,0,0,0,0,0.326923077,0.673076923,0,1,0,30,1,0.5,0,0,1
0,0,0,0,1,0,0,1,0,0,1,0,30,1,0,0,2.91,1
1,0,0,0,0,0.136363636,0,0.333333333,0.666666667,0,0,0,30,1,0,16,5.33,0
1,0,0,0,0,0.733333333,0,0.4,0.6,1,1,0,30,1,1,2,2.72,0
1,0,-135,0,0,0,0,0.679245283,0.320754717,1,1,3,29,1,0.5,7,4.39,0
4,0,0,0,0,0.253968254,0,0.588235294,0.411764706,1,0,2,25,1,0,5,3.9,0
3,0,0,0,0,0.081481481,0,0.666666667,0.333333333,1,1,1,30,1,0,0,5.04,0
0,0,-339,0,0,0,0,0.611111111,0.388888889,0,0,0,12,4,0,0,4.48,0
0,0,-30,0,0,0.972,0,0.309090909,0.690909091,1,0,1,30,1,0,291,5.25,0
1,0,-238,0,0,0.129032258,0,0.055555556,0.944444444,0,1,1,28,2,0,127,4.72,0
0,0,0,0,1,0,0,0,0,0,1,0,30,1,0,0,3.98,0
1,0,0,0,0,0,0,0.714285714,0.285714286,0,0,0,28,1,0.5,39,3.77,0
0,0,-43,0,0,0,0,0.844827586,0.155172414,0,1,1,30,1,0.5,12,6.32,0
1,0,-210,0,0,0,0,0.041666667,0.958333333,1,1,0,30,2,0,50,5.08,0
1,0,-249,0,0,0.148148148,0,0.68627451,0.31372549,0,1,1,29,2,0,104,4.88,0
1,0,-305,0,0,0,0,0.363636364,0.636363636,1,0,1,29,1,0,35,5.34,0
1,0,-354,0,0,0.19047619,0,0.714285714,0.285714286,0,1,0,30,1,0,1,5.23,0
1,0,0,0,0,0,0,0.5,0.5,0,1,0,12,2,0.5,0,0,1
4,0,0,0,0,0,0,0.64,0.36,1,1,2,30,1,0,26,5.62,0
1,0,-209,0,0,0,0,0.344827586,0.655172414,0,1,2,30,2,0,125,4.99,0
2,0,-374,0,0,0,0,0.526315789,0.473684211,0,0,1,25,1,0,0,5.14,0
1,0,-189,0,0,0,0,0.111111111,0.888888889,0,1,3,29,1,0,19,4.37,0
1,0,0,0,0,0,0,0.346153846,0.653846154,1,1,0,29,2,0,272,5.22,0
1,0,0,0,0,0,0,0.208333333,0.791666667,0,1,1,20,1,0,30,5.38,0
0,0,-41,0,0,0.043010753,0,0.25,0.75,0,1,5,30,1,0,302,5.11,0
0,0,0,0,0,0,0,0.5,0.5,0,0,1,30,1,0,5,3,1
2,0,0,0,0,0.18,0,0.152542373,0.847457627,0,1,0,28,1,0.5,85,6.01,0
1,0,0,0,0,0.045454545,0,0.260869565,0.739130435,0,1,2,30,2,0,325,5.05,0
1,0,-263,0,0,0,0,0.333333333,0.666666667,1,1,2,30,2,0,1,5.6,0
1,0,-49,0,0,0,0,0.142857143,0.857142857,1,0,4,30,1,0,22,5.01,0
0,0,-72,0,0,0,0,0.428571429,0.571428571,0,1,1,28,1,0,39,3.69,0
6,0,0,0,0,0,0,0.545454545,0.454545455,1,1,0,28,2,0.5,6,6.61,0
0,0,-78,0,0,0,0,0.48,0.52,1,1,1,30,1,0,39,5.52,0
0,0,-127,0,0,0,0,0.090909091,0.909090909,0,1,3,29,1,0,46,5.31,0
0,0,-40,0,1,0,0,0.518518519,0.481481481,1,1,0,29,2,0,9,5.17,0
1,0,-86,0,0,0,0,0.346153846,0.653846154,0,1,3,29,1,0,69,5.7,0
1,0,-55,0,0,0,0,0.565217391,0.434782609,1,1,2,30,1,0,184,5.53,0
0,0,-49,0,0,0.971830986,0,0.391891892,0.608108108,1,0,0,28,1,0.5,333,4.19,0
1,0,-86,0,0,0,0,0.446153846,0.553846154,1,1,0,27,1,0,180,5.11,0
2,0,-86,0,0,0.037815126,0,0.6,0.4,1,1,1,30,4,0,12,3.84,0
0,0,-320,0,0,0,0,0.444444444,0.555555556,0,1,1,30,1,0,0,4.44,0
1,0,0,0,0,0,0,0.083333333,0.916666667,0,1,0,29,1,0.5,116,4.4,0
1,0,0,0,0,0.978723404,0,0.857142857,0.142857143,1,1,0,30,2,0.5,44,5.05,0
0,0,-46,0,1,0,0,0,1,0,0,0,29,1,0.5,0,5.31,0
0,0,-306,0,0,0.306666667,0,0.434782609,0.565217391,0,1,0,30,3,0.5,9,5.71,0
1,0,0,0,0,0,0,0.333333333,0.666666667,0,1,0,20,2,0,1,4.26,0
2,0,-299,0,0,0.666666667,0,1,0,0,1,0,30,1,1,0,4.55,0
0,0,-315,0,0,0.220238095,0,0.391304348,0.608695652,0,1,0,30,1,0,270,4.9,0
0,0,-78,0,0,0,0,0.307692308,0.692307692,1,1,1,30,1,0.5,33,6.31,0
0,0,-310,0,0,0,0,0.228571429,0.771428571,0,1,0,27,3,0,140,5.49,0
6,0,0,0,0,0,0,0.375,0.625,1,1,1,30,2,0,0,2.82,1
4,0,0,0,0,0.020979021,0,0.310344828,0.689655172,1,1,3,30,4,0,0,4.8,0
0,0,-336,0,0,0,0,0.363636364,0.636363636,0,0,1,30,1,0,6,5.65,0
0,0,0,0,0,0,0,0.666666667,0.333333333,0,1,0,30,1,0,2,0,1
0,0,-168,0,0,0.183333333,0,0.6,0.4,0,1,0,30,1,0,53,4.64,0
0,0,0,0,0,0,0,0.666666667,0.333333333,0,1,1,19,2,0,0,0,1
0,0,0,0,0,0,0,0.666666667,0.333333333,0,1,1,30,2,0,0,0,1
0,0,-126,0,0,0,0,0.25,0.75,0,1,7,30,1,0.5,28,5,0
0,0,0,0,0,0,0,0.326086957,0.673913043,0,1,0,30,2,0,132,5.27,0
1,0,0,0,0,0.9,0,0,1,0,0,1,30,1,0,6,0,1
0,0,-328,0,0,0,0,0.191780822,0.808219178,1,1,0,26,2,0,800,5.09,0
1,0,0,0,0,0,0,0.454545455,0.545454545,0,1,0,30,1,0,26,5.21,0
1,0,-113,0,1,0,0,0.2,0.8,1,1,2,30,4,0,0,4.72,0
0,0,0,0,1,0,0,1,0,0,0,0,29,1,0,2,2.64,0
0,0,-133,0,0,0,0,0.448979592,0.551020408,1,1,4,30,1,0,0,5.05,0
2,0,-55,0,0,0,0,0.55,0.45,1,1,3,30,2,0,0,5.06,0
0,0,-40,0,0,0,0,0.440677966,0.559322034,1,1,4,30,3,0,91,5.16,0
1,0,-234,0,0,0,0,0.453125,0.546875,1,1,0,27,1,1,262,5.65,0
2,0,0,0,0,0,0,0.545454545,0.454545455,1,1,0,28,2,0,5,5.12,0
1,0,0,0,0,0.924528302,0,0.5,0.5,0,1,0,29,2,0,29,6.35,0
0,0,-61,0,0,0,0,0.759493671,0.240506329,0,1,5,30,1,0.5,114,5.58,0
1,0,-283,0,0,0,0,0.333333333,0.666666667,1,1,0,30,2,0,29,5.17,0
1,0,-85,0,0,0,0,0,1,0,1,0,30,2,0,6,4.9,0
0,0,0,0,1,0,0,0,1,0,0,0,30,1,0,1,5.25,0
2,0,0,0,0,0,0,0.285714286,0.714285714,1,0,1,28,1,0.5,0,0,1
2,0,0,0,0,0,0,0.225806452,0.774193548,1,1,1,29,2,0,63,5.32,0
0,0,-85,0,0,0.974248927,0,0.536585366,0.463414634,0,1,0,29,2,0.5,563,5.16,0
4,0,-65,0,0,0.5,0,1,0,0,1,0,28,1,1,0,0,1
0,0,-84,0,0,0,0,0.239130435,0.760869565,1,1,0,30,2,0,99,5.39,0
1,0,-87,0,0,0,0,0.327272727,0.672727273,0,0,0,29,1,0,146,4.26,0
0,0,-254,0,1,0,0,0.153846154,0.846153846,1,1,4,30,2,0,0,5.6,0
1,0,0,0,0,0,0,0,1,0,0,1,30,1,0,16,4.33,0
0,0,-120,0,1,0,0,0.727272727,0.272727273,1,1,1,30,4,0,1,5.45,0
0,0,-342,0,0,0.157894737,0,0.476923077,0.523076923,0,1,3,27,1,0,160,4.48,0
1,0,0,0,0,0,0,0.5,0.5,0,1,0,30,2,0.5,3,0,1
1,0,-266,0,0,0,0,0.461538462,0.538461538,1,1,0,28,2,0,31,5.25,0
0,0,0,0,0,0,0,0.5,0.5,0,0,0,30,1,0,4,4.39,0
1,0,0,0,0,0,0,0.333333333,0.666666667,0,0,1,28,1,0,0,4.85,0
0,0,0,0,0,0,0,0.44,0.56,0,1,0,28,1,1,158,2.96,0
0,0,-222,0,0,0,0,0.428571429,0.571428571,0,1,1,30,1,0.5,22,5.75,0
0,0,-192,0,0,0.148648649,0,0.381818182,0.618181818,0,1,4,28,1,0,172,3.93,0
0,0,0,0,0,0,0,0,1,0,1,1,24,2,0,0,3.02,0
1,0,0,0,0,0,0,0.678571429,0.321428571,0,1,1,30,2,0,31,5.58,0
1,0,-75,0,0,0,0,0.382978723,0.617021277,1,1,1,30,2,0,0,4.76,0
0,0,0,0,0,0,0,0.5,0.5,1,1,0,30,1,0,0,0,1
1,0,-344,0,0,0,0,0.416666667,0.583333333,1,1,1,30,4,0,0,5.13,0
1,0,0,0,0,0,0,0.142857143,0.857142857,1,1,2,30,1,0.5,0,5.09,0
0,0,-343,0,0,0,0,0.5,0.5,0,1,0,30,1,0.5,4,4.96,0
4,0,0,0,0,0,0,0.467391304,0.532608696,0,1,4,30,4,0,45,5.31,0
1,0,-88,0,0,0.363636364,0,0.125,0.875,0,1,2,30,2,0,0,3.99,0
1,0,-61,0,0,0.006097561,0,0.533333333,0.466666667,1,1,1,27,1,0.5,1,2.51,0
1,0,0,0,1,0,0,0,0,0,1,0,30,1,0,0,0,1
0,0,-181,0,0,0,0,0.28125,0.71875,1,1,3,20,1,0,78,4.8,0
1,0,-346,0,0,0,0,0.285714286,0.714285714,0,0,5,30,1,0,0,3.61,0
0,0,-328,0,0,0,0,0.878787879,0.121212121,0,1,0,28,1,0.5,13,5.06,0
0,0,-183,0,1,0,0,1,0,1,1,0,30,1,0,0,5.14,0
2,0,-84,0,0,0,0,0.066666667,0.933333333,0,1,7,29,1,0,9,4.48,0
0,0,-66,0,0,0,0,0.761904762,0.238095238,1,0,2,30,1,0.5,7,3.4,0
2,0,-267,0,0,0,0,0.432432432,0.567567568,1,0,4,30,1,0,2,5.45,0
1,0,0,0,0,0,0,0.642857143,0.357142857,1,0,0,29,1,0.5,181,5.43,0
0,0,0,0,1,0,0,0.5,0.5,0,1,0,11,1,0,0,4.49,1
1,0,0,0,1,0,0,0.8,0.2,0,1,0,20,2,0,4,5.11,0
1,0,0,0,0,0,0,0.5,0.5,0,1,0,10,2,0.5,0,0,1
0,0,-297,0,0,0,0,0.203389831,0.796610169,0,1,2,30,5,1,4,4.43,0
0,0,-87,1,0,0,0,0.448275862,0.551724138,0,1,1,30,1,0.5,11,5.26,0
0,0,-350,0,0,0.905511811,0,0.363636364,0.636363636,1,1,0,30,1,1,330,5.87,0
0,0,-36,0,0,0,0,0.684210526,0.315789474,1,1,1,28,1,0.5,2,4.84,0
0,0,-73,0,0,0,0,0.142857143,0.857142857,0,1,1,30,1,0.5,0,3.23,0
2,0,-48,0,0,0.125,0,0.545454545,0.454545455,1,1,0,30,2,0,124,4.85,0
0,0,0,0,1,0,0,0,0,0,1,0,30,2,0,0,0,1
1,0,-91,0,0,0,0,0.43902439,0.56097561,0,1,2,30,2,0,18,5.53,0
0,0,-86,0,0,0,0,0.563218391,0.436781609,1,1,2,30,2,0,199,5.53,0
2,0,0,0,0,0,0,0.4,0.6,0,1,1,30,1,0,19,5.17,0
0,0,-127,0,0,0.181818182,0,0.705882353,0.294117647,0,1,0,30,1,0,76,5.76,0
1,0,-54,0,0,0,0,0.5,0.5,1,1,1,30,1,0,15,5.37,0
0,0,-154,0,0,0,0,0.411764706,0.588235294,1,1,0,30,1,0,29,4.95,0
0,0,-59,0,0,0,0,0.5,0.5,1,1,1,30,1,0,90,5.33,0
1,0,0,0,0,0.988195616,0,0.72,0.28,0,0,0,24,1,0,1505,3.25,0
1,0,-66,0,0,0.130434783,0,0.115384615,0.884615385,0,0,2,30,1,0,160,3.94,0
0,0,0,0,0,0.333333333,0,0.5,0.5,0,1,1,30,1,0,2,2.81,1
0,0,-161,0,0,0,0,0.5,0.5,0,1,1,29,2,0,76,5.2,0
0,0,0,0,0,0,0,0,1,0,1,1,30,1,0.5,1,4.95,0
0,0,-380,0,0,0.232876712,0,0.461538462,0.538461538,1,0,2,30,1,0,198,5.11,0
5,0,0,0,0,0.291666667,0,0.214285714,0.785714286,1,0,3,30,3,0,52,5.66,0
0,0,-257,0,0,0.909365559,0,0.125,0.875,1,1,0,30,1,0.5,612,4.89,0
2,0,0,0,0,0,0,0.333333333,0.666666667,0,1,0,19,1,0,102,5.44,0
1,0,0,0,0,0.19047619,0,0.555555556,0.444444444,0,0,1,30,1,0.5,5,2.4,1
0,0,0,0,0,0.916666667,0,0.75,0.25,0,1,1,30,1,0,12,0,1
0,0,-43,0,0,0,0,0.5,0.5,0,1,0,30,2,0.5,4,5.37,0
1,0,-300,0,0,0,0,0.2,0.8,1,1,1,30,2,0,15,4.73,0
0,0,-35,0,0,0,0,0.333333333,0.666666667,0,1,0,30,1,0,1,5.73,0
0,0,-67,0,0,0.213592233,0,0.305555556,0.694444444,1,0,2,30,1,0,125,4.84,0
1,0,0,0,1,0,0,0.333333333,0.666666667,0,1,1,30,1,0,0,4.93,0
0,0,0,0,1,0,0,1,0,0,1,0,30,1,0,3,3.52,0
0,0,-68,0,0,0,0,0.076923077,0.923076923,0,0,1,28,1,0.5,30,5.53,0
2,0,0,0,0,0,0,0.137931034,0.862068966,1,1,2,30,1,0.5,29,4.46,0
2,0,0,0,0,0,0,0.19047619,0.80952381,0,1,5,30,4,0.5,8,5.21,0
0,0,0,0,0,0,0,0.75,0.25,0,1,1,30,1,0,0,0,1
0,0,-160,0,0,0,0,0.238095238,0.761904762,1,1,1,30,2,0.5,26,5.3,0
0,0,-35,0,0,0,0,0.555555556,0.444444444,0,1,1,30,1,0.5,4,3.81,0
1,0,-289,0,0,0,0,0.833333333,0.166666667,1,1,3,30,4,0,35,5.87,0
3,0,-88,0,0,0,0,0.666666667,0.333333333,1,1,2,10,1,0,60,5.01,0
0,0,-244,0,0,0,0,0.5,0.5,1,0,0,29,2,0.5,84,3.45,0
2,0,-242,1,0,0,0,0.75862069,0.24137931,1,1,3,30,1,0.5,6,5.13,0
2,0,0,0,0,0,0,0.25,0.75,0,1,2,30,1,0,0,5.25,0
0,0,-40,0,0,0,0,0.47826087,0.52173913,0,1,0,30,1,0.5,21,5.07,0
0,0,-33,0,0,0,0,0.130434783,0.869565217,1,1,5,29,1,0,6,5.02,0
0,0,-87,0,0,0,0,0.451612903,0.548387097,0,1,0,29,1,0,234,4.74,0
0,0,0,0,0,0,0,0.75,0.25,0,1,1,30,1,0,0,0,1
1,0,-80,0,0,0,0,0.142857143,0.857142857,0,1,3,30,1,0,4,4.28,0
4,0,-65,0,0,0.5,0,1,0,0,1,0,12,1,1,0,0,1
2,0,-58,0,0,0,0,0.5,0.5,0,0,1,30,1,0,10,5.06,0
0,0,-373,0,0,0,0,0.225806452,0.774193548,0,0,0,25,1,0,37,5.61,0
2,0,0,0,0,0,0,0,0,0,1,0,30,1,0,0,4.48,0
1,0,0,0,0,0.461538462,0,0.666666667,0.333333333,0,1,0,30,1,0,0,4.49,0
1,0,0,0,1,0,0,0,0,0,0,0,30,1,0,1,5.19,0
1,0,0,0,0,0,0,0.692307692,0.307692308,0,1,2,30,4,0,22,4.48,0
1,0,-276,0,0,0.577464789,0,0.3,0.7,1,1,3,29,3,0,19,5.41,0
2,0,-368,0,0,0,0,0.625,0.375,1,1,0,29,1,0.5,305,5.13,0
0,0,0,0,1,0,0,0.5,0.5,0,0,1,29,1,0,1,2.79,1
1,0,0,0,0,0.080882353,0,0.35483871,0.64516129,0,0,1,30,1,0,0,4.52,0
0,0,-72,0,0,0.353305785,0,0.380952381,0.619047619,1,1,0,30,1,0,265,5.4,0
0,0,-126,0,0,0,0,0.789473684,0.210526316,0,0,0,28,16,1,8,3.56,0
0,0,-44,0,0,0.979166667,0,0.586206897,0.413793103,1,0,0,30,1,0.5,212,5.24,0
1,0,0,0,0,0,0,0.041666667,0.958333333,0,1,3,30,2,0.5,0,4.05,1
1,0,-132,0,0,0,0,0.357142857,0.642857143,1,1,0,29,4,0,63,6.37,0
3,0,0,0,0,0.203389831,0,0.456140351,0.543859649,0,1,2,30,2,0,0,4.76,0
0,0,0,0,0,0,0,0.5,0.5,0,0,0,29,1,0,12,4.02,0
1,0,-185,0,0,0.169811321,0,0.65,0.35,1,1,3,30,4,0,37,5.58,0
0,0,-238,0,0,0.142857143,0,0.416666667,0.583333333,0,1,1,30,4,0,10,4.1,0
1,0,-118,0,0,0,0,0.626666667,0.373333333,0,1,0,30,2,0.5,83,5.62,0
1,0,0,0,1,0,0,0,0,0,0,0,30,1,0,0,2.48,1
1,0,0,0,1,0,0,0,0,0,1,0,30,1,0,0,5.04,0
5,0,-234,0,0,0,0,0.142857143,0.857142857,0,1,6,29,2,0,0,5.27,0
1,0,-352,0,0,0.261904762,0,0.741935484,0.258064516,1,1,1,30,1,0.5,14,5.33,0
0,0,0,0,1,0,0,0.5,0.5,0,0,1,30,1,0,1,2.91,1
1,0,0,0,1,0,0,0.5,0.5,0,0,0,30,1,0.5,3,4.25,0
1,0,0,0,0,0,0,0.5,0.5,0,1,0,30,1,0,2,5.28,0
5,0,-54,0,0,0.132275132,0,0.529411765,0.470588235,1,1,2,30,1,0,0,4.01,0
2,0,0,0,0,0,0,0.434782609,0.565217391,0,0,1,23,1,0,57,5.14,0
1,0,-284,0,0,0.07751938,0,0.555555556,0.444444444,1,1,0,26,1,0.5,3,4.91,0
0,0,-77,0,0,0,0,0.1875,0.8125,0,1,2,30,1,0.5,123,5.61,0
1,0,-296,0,1,0,0,0.833333333,0.166666667,0,1,0,29,1,0,0,5.53,0
0,0,0,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,2.88,1
0,0,-272,0,0,0,0,0.571428571,0.428571429,1,1,1,29,1,0.5,11,4.77,0
3,0,-313,0,0,0,0,0.75,0.25,0,1,1,29,3,0,0,4.93,0
2,0,0,0,1,0,0,0.666666667,0.333333333,0,1,0,30,1,0,0,4.82,0
0,0,-41,0,1,0,0,0.5,0.5,0,1,1,29,1,0,1,1.54,1
2,0,0,0,0,0.128318584,0,0.485714286,0.514285714,0,1,0,27,1,0,663,4.13,1
0,0,0,0,0,0,0,0.25,0.75,0,0,2,30,1,0,1,4.77,0
1,0,-173,0,0,0,0,0.304347826,0.695652174,1,1,1,30,3,0,131,3.81,0
1,0,-382,0,0,0,0,0.666666667,0.333333333,0,1,1,28,1,0.5,0,5.29,0
0,0,-221,0,0,0,0,0.625,0.375,0,1,1,29,2,0,1,4.99,0
2,0,0,0,0,0.28358209,0,0.323529412,0.676470588,1,1,2,30,2,0,0,5.24,0
1,0,0,0,0,0.416666667,0,0.431372549,0.568627451,1,1,3,30,2,0,0,4.2,0
0,0,-42,0,0,0.083333333,0,0.362068966,0.637931034,0,1,1,30,3,0,97,5.53,0
0,0,-52,0,0,0,0,0.136363636,0.863636364,0,1,1,30,2,0,2,4.94,0
0,0,-84,0,0,0.268965517,0,0.542857143,0.457142857,1,1,0,30,2,0,326,5.07,0
0,0,-79,0,0,0,0,0.461538462,0.538461538,1,1,0,29,3,0,19,4.98,0
0,0,0,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,3.22,1
1,0,-72,0,0,0,0,0.25,0.75,1,1,1,30,1,0,28,5.28,0
0,0,-157,0,0,0,0,0.5,0.5,0,1,2,20,1,0,21,5.5,0
2,0,0,0,0,0.3125,0,0.25,0.75,1,0,0,29,1,0,98,5.06,0
2,0,0,0,1,0,0,0,0,0,1,0,30,1,0,0,2.3,1
1,0,-37,0,0,0.055813953,0,0.15,0.85,0,1,0,30,1,0,447,4.96,0
0,0,0,0,1,0,0,0,0,0,1,0,30,1,0,0,3.93,1
0,0,0,0,1,0,0,0.5,0.5,0,0,1,29,1,0,1,3.16,1
1,0,0,0,0,0,0,0.454545455,0.545454545,0,1,1,30,1,0,0,5.1,0
0,0,-83,0,1,0,0,0,0,0,0,0,27,1,0,0,4.59,0
1,0,-372,0,0,0,0,0.225806452,0.774193548,0,0,0,30,1,0,37,5.61,0
1,0,0,0,1,0,0,1,0,0,1,0,30,1,0,0,4.83,0
2,0,0,0,0,0,0,0.52,0.48,1,1,1,5,3,0,0,0,1
2,0,-98,0,0,0,0,0.28125,0.71875,1,1,6,30,1,0,47,5.38,0
1,0,-213,0,0,0,0,0.552631579,0.447368421,1,1,3,10,1,0,11,4.79,0
3,0,-286,0,1,0,0,0.666666667,0.333333333,0,1,2,29,1,0,0,3.89,0
0,0,-84,0,1,0,0,0,0,0,1,0,20,1,0,0,4.14,0
0,0,-30,0,0,0,0,0.384615385,0.615384615,1,1,1,30,1,0.5,15,5.54,0
2,0,0,0,0,0,0,0.333333333,0.666666667,0,1,1,30,4,0,1,5.51,0
2,0,0,0,0,0,0,0.5,0.5,0,0,0,30,1,0.5,0,3.35,1
1,0,0,0,0,0,0,0.773584906,0.226415094,1,1,1,30,1,0.5,0,5.05,0
2,0,-79,0,0,0,0,0.476190476,0.523809524,1,1,0,18,2,0,12,5.13,0
1,0,0,0,0,0,0,0.531914894,0.468085106,0,0,0,30,1,0,0,0,1
1,0,-228,0,0,0.189189189,0,0.3,0.7,1,1,0,30,4,0,41,4.42,0
0,0,-35,0,0,0,0,0.538461538,0.461538462,0,1,4,30,2,0,86,5.46,0
0,0,-53,0,0,0,0,0.5,0.5,0,0,0,30,1,0.5,44,5.42,0
0,0,-320,0,0,0,0,0.882352941,0.117647059,1,0,0,29,1,0.5,45,3.96,0
0,0,0,0,1,0,0,0,0,0,0,0,30,1,0,0,5.49,0
0,0,0,0,1,0,0,0,0,0,1,0,30,1,0,0,0,1
1,0,-179,0,0,0,0,0.490196078,0.509803922,0,1,2,20,1,0,290,5.68,0
1,0,-54,0,0,0,0,0.526315789,0.473684211,1,1,1,30,2,0,18,5.08,0
4,0,0,0,0,0,0,0.583333333,0.416666667,1,0,2,25,1,0,0,5.28,0
0,0,-120,0,0,0,0,0.303030303,0.696969697,1,0,0,22,1,0,400,4.81,0
1,0,0,0,0,0,0,0.555555556,0.444444444,0,1,1,29,1,0.5,6,4.81,0
0,0,-68,0,0,0,0,0.6,0.4,0,1,1,30,1,0,0,4.44,0
1,0,-286,0,0,0,0,0.55,0.45,1,1,2,20,1,0,0,5.57,0
1,0,0,0,1,0,0,0,0,0,1,0,30,1,0,0,2.16,1
1,0,0,0,0,0,0,0.666666667,0.333333333,1,0,1,29,1,0,18,5.51,0
1,0,0,0,0,0,0,0.48,0.52,1,0,1,29,1,0.5,113,0,1
1,0,0,0,0,0,0,0.473282443,0.526717557,0,0,2,29,1,0,0,1.96,1
0,0,-276,0,0,0.231958763,0,0.565217391,0.434782609,1,1,2,29,2,0,162,5.45,0
1,0,0,0,1,0,0,0,0,0,0,0,29,1,0,0,5.13,0
4,0,0,1,0,0,0,0.245283019,0.754716981,1,1,5,30,2,0,0,4.94,0
0,0,0,0,1,0,0,0.5,0.5,0,1,0,30,1,0,0,0,1
1,0,0,1,0,0,0,0.5625,0.4375,0,1,1,20,2,0,10,5.25,0
1,0,-88,0,0,0,0,0.394736842,0.605263158,1,1,5,29,1,0.5,6,4.72,0
1,0,0,0,0,0,0,0,1,0,1,2,30,4,0,15,5.63,0
0,0,0,0,1,0,0,0.333333333,0.666666667,0,1,1,30,1,0,0,0,1
4,0,-65,0,0,0.5,0,1,0,0,1,0,16,1,1,0,0,1
0,0,-113,0,0,0,0,0.170731707,0.829268293,0,1,2,29,1,0.5,37,5.89,0
0,0,-391,0,0,0,0,0.578947368,0.421052632,0,1,1,29,1,0.5,20,5.23,0
1,0,-214,0,0,0,0,0.666666667,0.333333333,1,1,2,30,4,0,108,5.71,0
0,0,-59,0,0,0.370967742,0,0.333333333,0.666666667,1,1,2,29,1,0,11,4.27,0
0,0,0,0,0,0,0,0.75,0.25,0,1,1,30,1,0,0,0,1
2,0,0,0,0,0,0,0.411764706,0.588235294,0,1,0,30,2,0.5,2,5.68,0
