redirects,not_indexed_by_google,certificate_age,email_submission,request_url_percentage,url_anchor_percentage,meta_percentage,script_percentage,link_percentage,mouseover_changes,right_click_disabled,popup_window_has_text_field,use_iframe,has_suspicious_port,external_favicons,TTL,ip_address_count,TXT_record,check_sfh,count_domain_occurrences,domain_registration_length,abnormal_url,age_of_domain,is_malicious,page_rank_decimal
0,0,-86,0,0,0,0,0.3076923076923077,0.6923076923076923,0,0,0,0,0,0,30,1,0,0,124,0,0,-1,0,4.59
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,29,4,0,0,0,0,0,-1,0,3.24
0,0,-62,0,1,0,0,0.5,0.5,0,0,0,0,1,1,30,1,0,0,1,0,0,-1,0,5.08
0,0,-49,0,0,0,0,0.066666667,0.9333333333333332,0,0,0,0,1,0,29,2,0,0,165,0,0,-1,0,5.12
0,0,-192,0,0,0,0,0.4782608695652174,0.5217391304347826,0,0,0,0,1,2,30,1,0,0,0,0,0,-1,0,5.49
0,0,-214,0,0,0,0,0.5588235294117647,0.4411764705882353,0,0,0,0,1,1,10,3,0,0,4,0,0,-1,0,5.08
0,0,-55,0,0,0,0,0.4418604651162791,0.5581395348837209,0,0,0,0,0,1,30,1,0,0,127,0,0,-1,0,5.35
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30,1,0,0,1,0,0,-1,1,
2,0,-262,0,0,0.1866666666666666,0,0.3636363636363636,0.6363636363636364,0,0,0,0,1,0,20,2,0,0,117,0,0,-1,0,4.22
0,0,-356,0,1,0,0,0,1,0,0,0,0,0,0,28,1,0,0,0,0,0,-1,0,4.67
1,0,0,0,1,0,0,0.3846153846153846,0.6153846153846154,0,0,0,0,0,0,30,1,0,0.5,4,0,0,-1,0,5
0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,0,30,2,0,0,129,0,0,-1,0,5.35
1,0,0,0,1,0,0,0.058823529,0.9411764705882352,0,0,0,0,1,3,30,3,0,0,11,0,0,-1,0,5.66
0,0,-63,0,0,0,0,0.7333333333333333,0.2666666666666666,0,0,0,0,1,1,30,2,0,0,2,0,0,-1,0,5.17
0,0,-68,0,0,0,0,0.7407407407407407,0.2592592592592592,0,0,0,0,1,0,30,1,0,0.5,7,0,0,-1,0,4.97
0,0,-375,0,0,0.988950276,0,0.4864864864864865,0.5135135135135135,0,0,0,1,1,1,10,4,0,0,141,0,0,-1,0,4.91
1,0,-213,1,0,0.055934516,0,0.6842105263157895,0.3157894736842105,0,0,0,0,1,1,28,2,0,1,732,0,0,-1,0,4.71
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,-1,1,
0,0,-74,0,0,0.224,0,0.037974684,0.9620253164556962,0,0,0,1,1,0,30,1,0,0,208,0,0,-1,0,3.19
0,0,-74,0,1,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,-1,1,
0,0,-235,0,0,0,0,0.5,0.5,0,0,0,0,0,0,30,1,0,0.5,1,0,0,-1,0,4.77
3,0,-284,0,0,0,0,0.5384615384615384,0.4615384615384615,0,0,0,1,1,1,30,3,0,0,69,0,0,-1,0,5.14
1,0,-65,0,0,0,0,0.2941176470588235,0.7058823529411765,0,0,0,1,1,5,23,4,0,0,61,0,0,-1,0,10
0,0,-75,0,0,0,0,0.010416667,0.9895833333333334,0,0,0,0,1,1,15,1,0,0,81,0,0,-1,0,9.13
1,0,-189,0,0,0,0,0.1111111111111111,0.8888888888888888,0,0,0,0,1,1,30,2,0,0,1035,0,0,-1,0,6.08
0,0,-75,0,0,0,0,0.066666667,0.9333333333333332,0,0,0,0,1,1,11,1,0,0,37,0,0,-1,0,9.13
2,0,-358,0,0,0,0,0.1,0.9,0,0,0,1,1,0,28,1,0,0,96,0,0,-1,0,5.41
0,0,-36,0,1,0,0,0,1,0,0,0,0,0,0,30,1,0,0,3,0,0,-1,0,
0,0,-37,0,0,0.088888889,0,0.5,0.5,0,0,0,0,1,0,29,1,0,0,0,0,0,-1,0,4.93
2,0,-198,0,0,0,0,0.5333333333333333,0.4666666666666667,0,0,0,0,1,1,29,2,0,0,16,0,0,-1,0,6.61
1,0,0,0,0,0,0,0.5352112676056338,0.4647887323943662,0,0,0,1,1,2,30,4,0,0,178,0,0,-1,0,6.22
2,0,-8,0,0,0,0,0.047619048,0.9523809523809524,0,0,0,0,1,1,30,1,0,0.5,66,0,0,-1,0,10
0,0,-55,0,0,0.5961538461538461,0,0,1,0,0,0,0,1,1,29,1,0,0,50,0,0,-1,0,3.11
2,0,0,0,0,0.8,0,0,1,0,0,0,0,1,0,28,1,0,0,6,0,0,-1,1,3.36
1,0,-65,0,0,0,0,0.2325581395348837,0.7674418604651163,0,0,0,1,1,5,22,4,0,0,96,0,0,-1,0,10
1,0,-65,0,0,0,0,0.2941176470588235,0.7058823529411765,0,0,0,1,1,5,28,4,0,0,61,0,0,-1,0,10
2,0,-33,0,0,0,0,0.3508771929824561,0.6491228070175439,0,0,0,0,1,2,30,2,0,0,0,0,0,-1,0,4.99
3,0,-75,0,0,0,0,0.6923076923076923,0.3076923076923077,0,0,0,1,1,1,30,1,0,0,10,0,0,-1,0,4.33
0,0,-127,0,0,0,0,0.375,0.625,0,0,0,1,1,1,27,2,0,0,744,0,0,-1,0,5.32
2,0,-8,0,0,0,0,0.047619048,0.9523809523809524,0,0,0,0,1,1,30,1,0,0.5,28,0,0,-1,0,6.92
1,0,-283,1,0,0,0,0.4782608695652174,0.5217391304347826,0,0,0,0,1,0,30,4,0,0,480,0,0,-1,0,3.71
3,0,-165,0,0,0,0,0.4444444444444444,0.5555555555555556,0,0,0,0,1,6,29,4,0,0,392,0,0,-1,0,6.05
1,0,-243,0,0,0,0,0.6875,0.3125,0,0,0,0,1,4,8,3,0,0,88,0,0,-1,0,8
2,0,-203,0,0,0.5,0,0.5,0.5,0,0,0,0,1,0,3,2,0,0,11,0,0,-1,0,5.44
2,0,0,0,0,0.8333333333333334,0,0.2,0.8,0,0,0,0,1,1,13,4,0,0,16,0,0,-1,0,10
1,0,-65,0,0,0,0,0.2941176470588235,0.7058823529411765,0,0,0,1,1,5,1,4,0,0,61,0,0,-1,0,10
1,0,0,0,0,0,0,0.3,0.7,0,0,0,1,1,3,9,4,0,0,25,0,0,-1,0,4.79
1,0,-243,0,0,0,0,0.6875,0.3125,0,0,0,0,1,4,5,3,0,0,88,0,0,-1,0,8
2,0,-382,0,0,0,0,0.2941176470588235,0.7058823529411765,0,0,0,0,1,1,30,2,0,0,3,0,0,-1,0,5.64
0,0,-75,0,0,0,0,0.045454545,0.9545454545454546,0,0,0,0,1,1,11,1,0,0,17,0,0,-1,0,9.13
2,0,-157,0,0,0,0,0.5,0.5,0,0,0,1,1,1,30,2,0,0,54,0,0,-1,0,5.03
2,0,-329,0,0,0,0,0.7162162162162162,0.2837837837837837,0,0,0,0,1,5,30,4,0,0,140,0,0,-1,0,6.22
1,0,-65,0,0,0,0,0.2325581395348837,0.7674418604651163,0,0,0,1,1,5,26,4,0,0,98,0,0,-1,0,10
2,0,-317,0,0,0.025362319,0,0.5494505494505495,0.4505494505494505,0,0,0,1,1,1,28,2,0,0.5,46,0,0,-1,0,5.08
2,0,-226,0,0,0,0,0.5882352941176471,0.4117647058823529,0,0,0,0,1,1,8,2,0,0,198,0,0,-1,0,5.41
1,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,30,1,0,0,0,0,0,-1,1,3.02
2,0,-161,0,0,0,0,0.5384615384615384,0.4615384615384615,0,0,0,0,1,1,30,2,0,0,582,0,0,-1,0,6.7
2,0,-49,0,0,0,0,0.5,0.5,0,0,0,1,0,0,30,1,0,0,43,0,0,-1,0,5.62
0,0,-65,0,0,0.1531791907514451,0,0.2857142857142857,0.7142857142857143,0,0,0,1,1,0,30,1,0,0,319,0,0,-1,0,3.99
1,0,-282,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,1,1,3,30,1,0,0.5,88,0,0,-1,0,5.47
0,0,-75,0,0,0,0,0.041666667,0.9583333333333334,0,0,0,0,1,1,30,1,0,0,19,0,0,-1,0,9.13
1,0,-39,0,1,0,0,0,0,0,0,0,0,1,0,30,12,0,0,3,0,0,-1,0,2.92
1,0,-207,0,0,0,0,0.5,0.5,0,0,0,0,0,0,30,1,0,0,0,0,0,-1,0,2.99
0,0,-329,0,0,0,0,0.4,0.6,0,0,0,0,1,0,30,1,0,0,13,0,0,-1,0,5.11
1,0,-65,0,0,0,0,0.2325581395348837,0.7674418604651163,0,0,0,1,1,5,17,4,0,0,98,0,0,-1,0,10
0,0,-169,0,0,0.1395348837209302,0,0.2,0.8,0,0,0,0,1,2,30,2,0,0.5,163,0,0,-1,0,
3,0,0,0,0,0,0,0.2222222222222222,0.7777777777777778,0,0,0,0,1,0,30,4,0,0,8,0,0,-1,0,5.89
1,0,-45,0,0,0.5,0,0,0,0,0,0,0,1,0,30,4,0,0,2,0,0,-1,0,6.11
0,0,-67,0,0,0.4074074074074074,0,0.2857142857142857,0.7142857142857143,0,0,0,0,1,0,14,1,0,0,2,0,0,-1,0,5.47
1,0,0,0,0,0,0,0.3157894736842105,0.6842105263157895,0,0,0,0,0,2,30,1,0,0,1,0,0,-1,1,2.04
1,0,-243,0,0,0,0,0.6590909090909091,0.3409090909090909,0,0,0,0,1,4,29,3,0,0,68,0,0,-1,0,8
2,0,-303,0,0,0,0,0.3,0.7,0,0,0,1,1,0,30,2,0,0,7,0,0,-1,0,5.01
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,2,0,0,0,0,0,-1,1,2.86
3,0,-8,0,0,0,0,0.047619048,0.9523809523809524,0,0,0,0,1,1,30,1,0,0.5,66,0,0,-1,0,10
0,0,-58,0,1,0,0,0.5,0.5,0,0,0,0,1,1,30,1,0,0,1,0,0,-1,0,4.95
1,0,-147,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,0,0,-1,0,10
0,0,-90,0,0,0,0,0,0,0,0,0,0,1,0,30,1,0,0,0,0,0,-1,0,3.69
0,0,-227,0,0,0,0,0.4375,0.5625,0,0,0,1,1,0,30,1,0,0.5,43,0,0,-1,0,5.19
2,0,-54,0,0,0,0,0.5483870967741935,0.4516129032258064,0,0,0,0,1,1,30,1,0,0,3,0,0,-1,0,3.01
0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,1,30,1,0,0,0,0,0,-1,1,
1,0,-88,0,0,0.8622047244094488,0,0.875,0.125,0,0,0,0,1,0,25,4,0,0.5,22,0,0,-1,0,5.53
3,0,-165,0,0,0,0,0.4444444444444444,0.5555555555555556,0,0,0,0,1,6,30,4,0,0,388,0,0,-1,0,6.05
3,0,0,0,0,0,0,0.3043478260869565,0.6956521739130435,0,0,0,0,1,0,22,1,0,0,669,0,0,-1,0,7.55
1,0,0,0,0,0,0,0.4230769230769231,0.5769230769230769,0,0,0,0,0,1,28,1,0,1,2,0,0,-1,1,1.23
1,0,-38,0,0,0,0,0.2413793103448276,0.7586206896551724,0,0,0,0,1,1,30,1,0,0,7,0,0,-1,0,1.79
0,0,-75,0,0,0,0,0.055555556,0.9444444444444444,0,0,0,0,1,1,1,1,0,0,13,0,0,-1,0,9.13
1,0,0,0,0,0,0,0.3157894736842105,0.6842105263157895,0,0,0,0,0,0,30,1,0,0,0,0,0,-1,1,0.91
0,0,-51,0,1,0,0,0.5,0.5,0,0,0,0,1,1,30,1,0,0,1,0,0,-1,0,4.95
3,0,0,0,0,0,0,0.2950819672131147,0.7049180327868853,0,0,0,1,1,1,30,3,0,0,34,0,0,-1,0,5.44
0,0,-65,0,0,0.1146953405017921,0,0.2307692307692307,0.7692307692307693,0,0,0,0,1,0,29,1,0,0,270,0,0,-1,0,2.99
0,0,-145,0,1,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,-1,0,5.46
1,0,0,0,0,0,0,0.3214285714285714,0.6785714285714286,0,0,0,1,1,0,5,1,0,0,520,0,0,-1,0,7.15
3,0,-165,0,0,0,0,0.4444444444444444,0.5555555555555556,0,0,0,0,1,6,26,4,0,0,359,0,0,-1,0,6.05
1,0,-84,0,0,0.4285714285714285,0,0.3555555555555555,0.6444444444444445,0,0,0,0,1,2,30,1,0,0,104,0,0,-1,0,4.35
0,0,-127,0,0,0,0,0.375,0.625,0,0,0,1,1,1,20,2,0,0,417,0,0,-1,0,5.32
2,0,-51,0,0,0.1447368421052631,0,0.4666666666666667,0.5333333333333333,0,0,0,1,1,3,8,2,0,0,84,0,0,-1,0,5.77
0,0,-329,0,0,0,0,0.4,0.6,0,0,0,0,1,0,30,1,0,0,12,0,0,-1,0,5.11
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,27,1,0,0,6,0,0,-1,0,4.53
1,0,-158,0,0,0.4915254237288136,0,0.6363636363636364,0.3636363636363636,0,0,0,0,1,1,30,3,0,0,0,0,0,-1,0,5.12
0,0,-78,0,0,0,0,0.7,0.3,0,0,0,0,1,0,30,1,0,0.5,4,0,0,-1,0,2.65
0,0,-49,0,0,0.9928952042628776,0,0.6,0.4,0,0,0,0,0,0,30,1,0,0,744,0,0,-1,0,4.68
2,0,0,0,1,0,0,0.2222222222222222,0.7777777777777778,0,0,0,0,0,0,28,1,0,0,189,0,0,-1,1,2.66
1,0,-147,0,1,0,0,0,0,0,0,0,0,1,0,14,1,0,0,3,0,0,-1,0,10
0,0,-48,0,1,0,0,0.5,0.5,0,0,0,0,1,1,30,1,0,0,1,0,0,-1,1,0
2,0,0,0,0,0,0,0.5384615384615384,0.4615384615384615,0,0,0,0,1,0,29,1,0,0,139,0,0,-1,1,2.77
0,0,-22,0,1,0,0,0.5,0.5,0,0,0,0,0,1,29,1,0,0,1,0,0,-1,1,
0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,1,1,30,1,0,0,1,0,0,-1,1,1.69
2,0,-85,0,1,0,0,0.1,0.9,0,0,0,0,1,5,24,1,0,0,1,0,0,-1,0,4.85
1,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,30,1,0,0,0,0,0,-1,0,2.35
0,0,-265,1,0,0,0,0.8620689655172413,0.1379310344827586,0,0,0,0,1,0,30,1,0,0.5,0,0,0,-1,0,3.27
1,0,-49,0,0,0,0,0,1,0,0,0,0,0,0,29,1,0,0.5,2,0,0,-1,0,4.98
1,0,0,1,0,0,0,0.4,0.6,0,0,0,0,0,1,30,2,0,0.5,37,0,0,-1,0,5.66
0,0,-329,0,0,0,0,0.4210526315789473,0.5789473684210527,0,0,0,0,1,0,29,1,0,0,10,0,0,-1,0,3.6
0,0,-75,0,0,0,0,0.027027027,0.972972973,0,0,0,0,1,1,12,1,0,0,29,0,0,-1,0,9.13
0,0,-75,0,0,0,0,0.016949153,0.9830508474576272,0,0,0,0,1,1,8,1,0,0,45,0,0,-1,0,9.13
0,0,-49,0,0,0.9928952042628776,0,0.6,0.4,0,0,0,0,0,0,29,1,0,0,744,0,0,-1,0,4.68
2,0,-313,0,0,0,0,0.4509803921568627,0.5490196078431373,0,0,0,0,1,2,29,5,0,0,174,0,0,-1,0,5.33
1,0,-43,0,0,0,0,1,0,0,0,0,1,0,0,30,1,0,0,2,0,0,-1,0,3.26
2,0,-312,0,0,0,0,0.052631579,0.9473684210526316,0,0,0,0,1,4,7,3,0,0,147,0,0,-1,0,6.98
2,0,-90,0,0,0,0,0.2222222222222222,0.7777777777777778,0,0,0,1,0,1,28,1,0,0,29,0,0,-1,0,5.25
0,0,-75,0,0,0,0,0.020408163,0.979591837,0,0,0,0,1,1,23,1,0,0,39,0,0,-1,0,9.13
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30,1,0,0,0,0,0,-1,0,5.15
3,0,-255,0,0,0,0,0.6956521739130435,0.3043478260869565,0,0,0,0,1,1,30,2,0,0.5,67,0,0,-1,0,5.24
1,0,-165,0,0,0,0,0.4642857142857143,0.5357142857142857,0,0,0,0,1,6,30,1,0,0,0,0,0,-1,0,5.56
0,0,-75,0,0,0,0,0.05,0.95,0,0,0,0,1,1,19,1,0,0,17,0,0,-1,0,9.13
0,0,-227,0,0,0,0,0.3,0.7,0,0,0,1,1,0,16,1,0,1,71,0,0,-1,0,8.1
1,0,-220,0,0,0,0,0.7024504084014003,0.2975495915985998,0,0,0,0,1,1,30,4,0,0,109,0,0,-1,0,7.15
0,0,-322,0,0,0.1818181818181818,0,0.3076923076923077,0.6923076923076923,0,0,0,0,0,0,15,1,0,0,25,0,0,-1,0,5.6
2,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,1,1,7,1,0,0.5,342,0,0,-1,0,5.51
2,0,-8,0,0,0,0,0.047619048,0.9523809523809524,0,0,0,0,1,1,10,1,0,0.5,66,0,0,-1,0,10
1,0,-88,0,0,0,0,0.1136363636363636,0.8863636363636364,0,0,0,0,1,1,30,4,0,0,1,0,0,-1,0,5.99
1,0,0,0,0,0,0,0.3653846153846153,0.6346153846153846,0,0,0,0,1,1,30,1,0,0,14,0,0,-1,1,3.33
1,0,-75,0,0,0.063636364,0,0.2258064516129032,0.7741935483870968,0,0,0,0,1,0,29,1,0,0,212,0,0,-1,0,5.83
1,0,-147,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,-1,0,10
0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,1,30,1,0,0,0,0,0,-1,1,2.92
1,0,-65,0,0,0,0,0.2325581395348837,0.7674418604651163,0,0,0,1,1,5,28,4,0,0,99,0,0,-1,0,10
1,0,-65,0,0,0,0,0.2941176470588235,0.7058823529411765,0,0,0,1,1,5,29,4,0,0,61,0,0,-1,0,10
0,0,-329,0,0,0,0,0.4285714285714285,0.5714285714285714,0,0,0,0,1,0,30,1,0,0,25,0,0,-1,0,5.11
2,0,-190,0,1,0,0,0,1,0,0,0,0,1,1,30,3,0,0,3,0,0,-1,0,7.05
1,0,0,0,0,0,0,0.4,0.6,0,0,0,0,0,1,30,1,0,1,0,0,0,-1,1,
0,0,-351,0,0,0,0,0.6,0.4,0,0,0,0,1,0,30,1,0,0,0,0,0,-1,0,2.21
2,0,0,0,0,0,0,0.5833333333333334,0.4166666666666667,0,0,0,0,1,1,9,2,0,0.5,28,0,0,-1,0,3.93
2,0,-81,0,0,0,0,0.5333333333333333,0.4666666666666667,0,0,0,1,1,1,10,2,0,0,0,0,0,-1,0,5.16
1,0,0,0,0,0.089552239,0,0.1764705882352941,0.8235294117647058,0,0,0,1,1,1,30,4,0,0,135,0,0,-1,0,5.09
3,0,-165,0,0,0,0,0.4444444444444444,0.5555555555555556,0,0,0,0,1,6,2,4,0,0,404,0,0,-1,0,6.05
0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,1,1,30,1,0,0,1,0,0,-1,1,2.72
0,0,-15,0,0,0,0,0.625,0.375,0,0,0,0,1,0,1,1,0,0,4,0,0,-1,0,5.35
0,0,-262,0,1,0,0,0,1,0,0,0,0,1,0,29,1,0,0,1,0,0,-1,0,4.98
0,0,-329,0,0,0,0,0.4285714285714285,0.5714285714285714,0,0,0,0,1,0,30,1,0,0,19,0,0,-1,0,5.11
2,0,-8,0,0,0,0,0.047619048,0.9523809523809524,0,0,0,0,1,1,16,1,0,0.5,66,0,0,-1,0,10
0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,30,1,0,0,1,0,0,-1,1,2.57
0,0,-75,0,0,0,0,0.001436782,0.9985632183908046,0,0,0,0,1,1,27,1,0,0,577,0,0,-1,0,9.13
2,0,-87,0,0,0,0,0.1641791044776119,0.835820896,0,0,0,1,1,1,29,2,0,0,0,0,0,-1,0,5.15
0,0,-55,0,0,0.9439252336448598,0,0.7272727272727273,0.2727272727272727,0,0,0,0,1,1,5,1,0,0.5,235,0,0,-1,0,5.51
0,0,-85,0,0,0,0,0.2307692307692307,0.7692307692307693,0,0,0,1,1,0,30,1,0,0.5,65,0,0,-1,0,4.65
4,0,-73,0,0,0.5144404332129964,0,0.4,0.6,0,0,0,0,1,1,26,1,0,0,557,0,0,-1,0,5.57
0,0,-127,0,0,0,0,0.375,0.625,0,0,0,1,1,1,24,2,0,0,283,0,0,-1,0,5.32
0,0,-75,0,0,0,0,0.75,0.25,0,0,0,0,0,0,30,1,0,0,1,0,0,-1,0,5.14
0,0,-291,0,0,0,0,0.358974359,0.6410256410256411,0,0,0,0,1,1,30,1,0,0.5,7,0,0,-1,0,4.24
0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,29,1,0,0,1,0,0,-1,1,2.75
1,0,-147,0,1,0,0,0,0,0,0,0,0,1,0,18,1,0,0,3,0,0,-1,0,10
0,0,-35,0,0,0.8611111111111112,0,0.8,0.2,0,0,0,0,0,0,30,1,0,0,33,0,0,-1,0,4.87
1,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,1,30,1,0,0.5,0,0,0,-1,1,1.82
0,0,-62,0,0,0.875,0,1,0,0,0,0,0,1,0,30,1,0,0,35,0,0,-1,0,3.39
0,0,-63,0,0,0,0,0.3636363636363636,0.6363636363636364,0,0,0,1,1,2,30,2,0,0.5,705,0,0,-1,0,5.56
2,0,0,0,0,0.1450617283950617,0,0.4523809523809524,0.5476190476190477,0,0,0,0,1,0,25,1,0,0,637,0,0,-1,0,5.78
1,0,-303,0,0,0,0,0.3,0.7,0,0,0,1,1,0,5,2,0,0,9,0,0,-1,0,5.01
1,0,0,0,1,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,1,30,1,0,0,0,0,0,-1,0,2.35
1,0,0,0,0,0,0,0.4230769230769231,0.5769230769230769,0,0,0,0,0,1,30,1,0,1,2,0,0,-1,1,1.23
1,0,-8,0,1,0,0,0.5789473684210527,0.4210526315789473,0,0,0,0,1,1,30,1,0,0,20,0,0,-1,0,10
0,0,-61,0,1,0,0,1,0,0,0,0,0,1,0,30,2,0,0,0,0,0,-1,0,4.91
5,0,-290,1,0,0.967741935,0,0.5714285714285714,0.4285714285714285,0,0,0,0,1,2,30,1,0,0.5,2,0,0,-1,0,4.9
0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,30,1,0,0,1,0,0,-1,1,1.6
0,0,-75,0,0,0,0,0.016129032,0.9838709677419356,0,0,0,0,1,1,18,1,0,0,23,0,0,-1,0,9.13
0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,30,1,0,0,1,0,0,-1,1,3.36
2,0,-81,0,0,0,0,0.5,0.5,0,0,0,1,1,1,30,2,0,0,0,0,0,-1,0,5.17
1,0,-41,0,0,0.5638297872340425,0,0.8,0.2,0,0,0,0,1,1,22,1,0,0,0,0,0,-1,0,6.21
1,0,-89,0,0,0,0,0.5,0.5,0,0,0,1,1,0,30,4,0,0,14,0,0,-1,0,4.91
0,0,-65,0,0,0,0,0.1818181818181818,0.8181818181818182,0,0,0,1,1,0,30,1,0,0,48,0,0,-1,0,3.5
0,0,-343,0,0,0.7068965517241379,0,0.5384615384615384,0.4615384615384615,0,0,0,0,1,1,30,4,0,0,64,0,0,-1,0,4.96
1,0,0,0,1,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,1,30,1,0,0,0,0,0,-1,0,3.59
0,0,-34,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,30,1,0,0,48,0,0,-1,0,4.98
1,0,-326,0,0,0,0,0.2972972972972973,0.7027027027027027,0,0,0,1,1,3,30,4,0,0,55,0,0,-1,0,5.14
3,0,-8,0,0,0,0,0.047619048,0.9523809523809524,0,0,0,0,1,1,30,1,0,0.5,66,0,0,-1,0,10
1,0,-78,0,0,0,0,1,0,0,0,0,0,1,0,30,2,0,0,0,0,0,-1,0,2.8
1,0,0,0,0,0,0,0.3157894736842105,0.6842105263157895,0,0,0,0,0,2,30,1,0,0,1,0,0,-1,1,2.04
4,0,0,0,0,0,0,0.5142857142857142,0.4857142857142857,0,0,0,1,1,2,20,1,0,0,22,0,0,-1,0,5.57
1,0,-65,0,0,0,0,0.2941176470588235,0.7058823529411765,0,0,0,1,1,5,26,4,0,0,61,0,0,-1,0,10
1,0,-88,0,0,0,0,0.2,0.8,0,0,0,0,1,1,30,4,0,0,0,0,0,-1,0,5.99
0,0,-271,0,0,0,0,0,1,0,0,0,0,1,10,28,1,0,0,375,0,0,-1,0,8.47
2,0,0,0,0,0.8333333333333334,0,0.2,0.8,0,0,0,0,1,1,11,4,0,0,16,0,0,-1,0,10
2,0,-8,0,0,0,0,0.047619048,0.9523809523809524,0,0,0,0,1,1,12,1,0,0.5,66,0,0,-1,0,10
0,0,-75,0,0,0,0,0.041666667,0.9583333333333334,0,0,0,0,1,1,30,1,0,0,17,0,0,-1,0,5.87
2,0,-60,0,0,0.4761904761904761,0,0.125,0.875,0,0,0,1,1,2,30,2,0,0.5,0,0,0,-1,0,2.59
0,0,-75,0,0,0,0,0.035714286,0.9642857142857144,0,0,0,0,1,1,29,1,0,0,15,0,0,-1,0,9.13
1,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0,30,1,0,0,19,0,0,-1,1,
0,0,-75,0,0,0,0,0.066666667,0.9333333333333332,0,0,0,0,1,1,9,1,0,0,13,0,0,-1,0,9.13
1,0,-83,0,0,0,0,1,0,0,0,0,0,1,0,29,1,0,0,7,0,0,-1,0,
0,0,-180,0,0,0,0,0.6,0.4,0,0,0,1,1,2,30,1,0,0.5,90,0,0,-1,0,5.14
0,0,-75,0,0,0,0,0.058823529,0.9411764705882352,0,0,0,0,1,1,10,1,0,0,14,0,0,-1,0,9.13
3,0,-37,0,0,0.1829268292682926,0,0.6818181818181818,0.3181818181818182,0,0,0,0,1,1,30,1,0,0.5,0,0,0,-1,0,3.99
3,0,-158,0,0,0.5087719298245614,0,0.6363636363636364,0.3636363636363636,0,0,0,0,1,1,30,3,0,0,0,0,0,-1,0,5.57
1,0,-58,0,0,0,0,0.6458333333333334,0.3541666666666667,0,0,0,1,1,3,23,2,0,0,161,0,0,-1,0,5.81
1,0,-8,0,1,0,0,0.5333333333333333,0.4666666666666667,0,0,0,0,1,1,29,1,0,0,20,0,0,-1,0,10
0,0,-89,0,1,0,0,0.5,0.5,0,0,0,0,1,1,30,1,0,0,1,0,0,-1,0,5.2
0,0,-75,0,0,0,0,0.035714286,0.9642857142857144,0,0,0,0,1,1,2,1,0,0,25,0,0,-1,0,9.13
0,0,-169,0,0,0.2368421052631578,0,0.1791044776119403,0.8208955223880597,0,0,0,1,1,2,30,2,0,0,82,0,0,-1,0,3.9
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29,1,0,0,1,0,0,-1,1,3.14
1,0,-65,0,0,0,0,0.4347826086956521,0.5652173913043478,0,0,0,1,1,5,10,4,0,0,54,0,0,-1,0,10
0,0,-67,0,0,0.072727273,0,0.5873015873015873,0.4126984126984127,0,0,0,0,0,0,30,1,0,0,397,0,0,-1,1,2.52
1,0,-84,0,0,0.045454545,0,0.6666666666666666,0.3333333333333333,0,0,0,0,1,0,24,2,0,0.5,93,0,0,-1,0,5.71
0,0,-209,0,0,0.3461538461538461,0,0,1,0,0,0,0,1,0,29,3,0,0.5,197,0,0,-1,0,5.66
1,0,-65,0,0,0,0,0.2325581395348837,0.7674418604651163,0,0,0,1,1,5,17,4,0,0,103,0,0,-1,0,10
3,0,-276,0,1,0,0,0.375,0.625,0,0,0,0,1,3,20,1,0,0,0,0,0,-1,0,4.67
1,0,-42,0,0,0.1666666666666666,0,0.3513513513513513,0.6486486486486487,0,0,0,1,0,0,29,1,0,0,90,0,0,-1,0,4.93
1,0,-243,0,0,0,0,0.6590909090909091,0.3409090909090909,0,0,0,0,1,4,14,3,0,0,70,0,0,-1,0,8
0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,1,1,30,1,0,0,1,0,0,-1,1,3.19
